# eig0	eig1	eig2
0.000053821321 -0.000104194659 -0.000109267556
0.000116197255 -0.000224950193 -0.000235900726
0.000174390784 -0.000337608236 -0.000354039111
0.000229761993 -0.000444801666 -0.000466443179
0.000279902765 -0.000541868526 -0.000568224316
0.000324537998 -0.000628276405 -0.000658825509
0.000362197287 -0.000701178993 -0.000735263869
0.000392501026 -0.000759841778 -0.000796771514
0.000414481988 -0.000802392666 -0.000841387443
0.000427965217 -0.000828493307 -0.000868758590
0.000432408316 -0.000837093901 -0.000877784831
0.000427965248 -0.000828492616 -0.000868778602
0.000414482051 -0.000802391350 -0.000841425809
0.000392501123 -0.000759839957 -0.000796825082
0.000362197417 -0.000701176833 -0.000735328193
0.000324538157 -0.000628274096 -0.000658895312
0.000279902944 -0.000541866271 -0.000568293769
0.000229762177 -0.000444799647 -0.000466506615
0.000174390952 -0.000337606613 -0.000354091134
0.000116197383 -0.000224949074 -0.000235937255
0.000053821386 -0.000104194133 -0.000109284984
0.000116194528 -0.000225104158 -0.000229268221
0.000250858199 -0.000485987982 -0.000494974296
0.000376493512 -0.000729379774 -0.000742857563
0.000496036741 -0.000960967648 -0.000978709963
0.000604288812 -0.001170679424 -0.001192273736
0.000700655465 -0.001357364204 -0.001382379743
0.000781961847 -0.001514871990 -0.001542768822
0.000847388014 -0.001641615134 -0.001671829462
0.000894845454 -0.001733548416 -0.001765446784
0.000923956168 -0.001789940299 -0.001822879786
0.000933548990 -0.001808522421 -0.001841820031
0.000923956244 -0.001789938825 -0.001822923004
0.000894845608 -0.001733545608 -0.001765529639
0.000847388247 -0.001641611250 -0.001671945149
0.000781962158 -0.001514867388 -0.001542907737
0.000700655844 -0.001357359291 -0.001382530490
0.000604289236 -0.001170674629 -0.001192423729
0.000496037175 -0.000960963361 -0.000978846962
0.000376493906 -0.000729376333 -0.000742969915
0.000250858500 -0.000485985614 -0.000495053189
0.000116194680 -0.000225103045 -0.000229305862
0.000174379504 -0.000338233443 -0.000327088239
0.000376478128 -0.000730230951 -0.000706162765
0.000565029773 -0.001095950128 -0.001059812764
0.000744441110 -0.001443937805 -0.001396301076
0.000906909140 -0.001759058986 -0.001700992613
0.001051541207 -0.002039582804 -0.001972218527
0.001173571662 -0.002276266621 -0.002201048280
0.001271768967 -0.002466722965 -0.002385182101
0.001342997873 -0.002604871907 -0.002518748911
0.001386690379 -0.002689612893 -0.002600691164
0.001401088401 -0.002717536694 -0.002627715219
0.001386690513 -0.002689610722 -0.002600756054
0.001342998142 -0.002604867772 -0.002518873314
0.001271769374 -0.002466717252 -0.002385355799
0.001173572201 -0.002276259859 -0.002201256855
0.001051541858 -0.002039575598 -0.001972444866
0.000906909865 -0.001759051967 -0.001701217821
0.000744441847 -0.001443931542 -0.001396506775
0.000565030439 -0.001095945114 -0.001059981458
0.000376478636 -0.000730227509 -0.000706281223
0.000174379760 -0.000338231828 -0.000327144757
0.000229732818 -0.000446343574 -0.000399860906
0.000495986143 -0.000963640744 -0.000863276836
0.000744396393 -0.001446268141 -0.001295615208
0.000980769179 -0.001905504671 -0.001706976742
0.001194823818 -0.002321376210 -0.002079469166
0.001385382876 -0.002691595906 -0.002411051113
0.001546166224 -0.003003963576 -0.002690804052
0.001675549611 -0.003255325208 -0.002915915728
0.001769400957 -0.003437654444 -0.003079208246
0.001826970676 -0.003549496502 -0.003179388366
0.001845941801 -0.003586350896 -0.003212429338
0.001826970885 -0.003549493708 -0.003179473897
0.001769401376 -0.003437649127 -0.003079372220
0.001675550241 -0.003255317870 -0.002916144677
0.001546167052 -0.003003954907 -0.002691078969
0.001385383871 -0.002691586688 -0.002411349442
0.001194824917 -0.002321367253 -0.002079766002
0.000980770291 -0.001905496704 -0.001707247863
0.000744397394 -0.001446261783 -0.001295837553
0.000495986903 -0.000963636393 -0.000863432967
0.000229733201 -0.000446341539 -0.000399935399
0.000279843442 -0.000544847492 -0.000439336671
0.000604177147 -0.001176314521 -0.000948505624
0.000906781889 -0.001765472333 -0.001423532877
0.001194729879 -0.002326089441 -0.001875515559
0.001455496826 -0.002833781425 -0.002284793654
0.001687646346 -0.003285752654 -0.002649122918
0.001883525865 -0.003667105489 -0.002956505909
0.002041154138 -0.003973984663 -0.003203852156
0.002155495326 -0.004196587781 -0.003383274852
0.002225634391 -0.004333135261 -0.003493352959
0.002248747736 -0.004378131027 -0.003529661997
0.002225634691 -0.004333131951 -0.003493457195
0.002155495927 -0.004196581487 -0.003383474684
0.002041155036 -0.003973975991 -0.003204131169
0.001883527038 -0.003667095264 -0.002956840936
0.001687647747 -0.003285741811 -0.002649486467
0.001455498365 -0.002833770924 -0.002285155373
0.001194731429 -0.002326080135 -0.001875845935
0.000906783280 -0.001765464937 -0.001423803811
0.000604178201 -0.001176309481 -0.000948695871
0.000279843972 -0.000544845140 -0.000439427439
0.000324433199 -0.000633235427 -0.000443757975
0.000700450679 -0.001367151968 -0.000958053447
0.001051285332 -0.002051911892 -0.001437866548
0.001385136624 -0.002703518018 -0.001894404882
0.001687483155 -0.003293627222 -0.002307809154
0.001956656772 -0.003818984745 -0.002675811568
0.002183781997 -0.004262269317 -0.002986293682
0.002366558171 -0.004618993073 -0.003236134323
0.002499143672 -0.004877756925 -0.003417368023
0.002580474967 -0.005036487418 -0.003528560148
0.002607276834 -0.005088793580 -0.003565241961
0.002580475370 -0.005036483697 -0.003528681035
0.002499144478 -0.004877749855 -0.003417599777
0.002366559371 -0.004618983348 -0.003236457896
0.002183783558 -0.004262257878 -0.002986682201
0.001956658628 -0.003818972653 -0.002676233146
0.001687485186 -0.003293615555 -0.002308228590
0.001385138663 -0.002703507726 -0.001894787954
0.001051287156 -0.002051903752 -0.001438180681
0.000700452058 -0.001367146448 -0.000958274019
0.000324433892 -0.000633232862 -0.000443863209
0.000362029828 -0.000708612365 -0.000412012473
0.000781628148 -0.001529902830 -0.000889517438
0.001173136119 -0.002296206183 -0.001335007022
0.001545703912 -0.003025431103 -0.001758885211
0.001883125411 -0.003685856906 -0.002142712109
0.002183535436 -0.004273834208 -0.002484382152
0.002437025402 -0.004769971055 -0.002772645126
0.002641023234 -0.005169236099 -0.003004605445
0.002789005994 -0.005458864956 -0.003172870050
0.002879783415 -0.005636530648 -0.003276109179
0.002909698511 -0.005695077190 -0.003310174951
0.002879783927 -0.005636526626 -0.003276244104
0.002789007015 -0.005458857321 -0.003173128706
0.002641024750 -0.005169225619 -0.003004966566
0.002437027369 -0.004769958762 -0.002773078705
0.002183537768 -0.004273821260 -0.002484852594
0.001883127957 -0.003685844469 -0.002143180127
0.001545706462 -0.003025420189 -0.001759312619
0.001173138395 -0.002296197600 -0.001335357486
0.000781629868 -0.001529897044 -0.000889763503
0.000362030691 -0.000708609690 -0.000412129863
0.000392252142 -0.000770142335 -0.000347423073
0.000846886483 -0.001662762113 -0.000750069907
0.001271098717 -0.002495645840 -0.001125715036
0.001674803529 -0.003288258458 -0.001483128630
0.002040439560 -0.004006120321 -0.001806760736
0.002365981360 -0.004645256292 -0.002094837783
0.002640687538 -0.005184579665 -0.002337877373
0.002861765384 -0.005618610770 -0.002533443526
0.003022142042 -0.005933466484 -0.002675307987
0.003120523586 -0.006126609486 -0.002762354354
0.003152945008 -0.006190257151 -0.002791087734
0.003120524203 -0.006126605262 -0.002762500546
0.003022143271 -0.005933458477 -0.002675588233
0.002861767207 -0.005618599802 -0.002533834768
0.002640689901 -0.005184566839 -0.002338347082
0.002365984157 -0.004645242836 -0.002095347380
0.002040442609 -0.004006107461 -0.001807267655
0.001674806579 -0.003288247240 -0.001483591513
0.001271101438 -0.002495637076 -0.001126094546
0.000846888538 -0.001662756246 -0.000750336340
0.000392253173 -0.000770139637 -0.000347550171
0.000414133445 -0.000815785790 -0.000255043437
0.000894138328 -0.001761325980 -0.000550620051
0.001342039700 -0.002643620257 -0.000826360360
0.001768306099 -0.003483288622 -0.001088698201
0.002154393741 -0.004243802477 -0.001326218446
0.002498158781 -0.004920940566 -0.001537624238
0.002788253968 -0.005492353505 -0.001715963426
0.003021723799 -0.005952223296 -0.001859458936
0.003191094508 -0.006285831705 -0.001963549691
0.003294994906 -0.006490481210 -0.002027425345
0.003329235566 -0.006557921688 -0.002048525597
0.003294995614 -0.006490476876 -0.002027579667
0.003191095919 -0.006285823502 -0.001963845511
0.003021725892 -0.005952212087 -0.001859871892
0.002788256679 -0.005492340441 -0.001716459157
0.002498161991 -0.004920926922 -0.001538162003
0.002154397239 -0.004243789508 -0.001326753314
0.001768309600 -0.003483277383 -0.001089186534
0.001342042823 -0.002643611544 -0.000826760680
0.000894140687 -0.001761320193 -0.000550901055
0.000414134629 -0.000815783146 -0.000255177474
0.000427500185 -0.000845006953 -0.000142857572
0.000923008634 -0.001824437048 -0.000308403714
0.001385395390 -0.002738390921 -0.000462808328
0.001825467744 -0.003608228790 -0.000609668156
0.002224080158 -0.004396107266 -0.000742590975
0.002579013373 -0.005097641736 -0.000860861228
0.002878546230 -0.005689667356 -0.000960602096
0.003119619807 -0.006166142136 -0.001040839154
0.003294511827 -0.006511806506 -0.001099038063
0.003401801024 -0.006723855046 -0.001134761787
0.003437159050 -0.006793734945 -0.001146586083
0.003401801800 -0.006723850678 -0.001134921043
0.003294513375 -0.006511798252 -0.001099343324
0.003119622106 -0.006166130885 -0.001041265253
0.002878549212 -0.005689654289 -0.000961113545
0.002579016907 -0.005097628151 -0.000861415965
0.002224084015 -0.004396094429 -0.000743142632
0.001825471607 -0.003608217746 -0.000610171727
0.001385398843 -0.002738382431 -0.000463221065
0.000923011245 -0.001824431460 -0.000308693386
0.000427501497 -0.000845004420 -0.000142995727
0.000431814539 -0.000856517813 -0.000020064681
0.000932335679 -0.001849313424 -0.000043281150
0.001399420942 -0.002775780189 -0.000064864949
0.001843987611 -0.003657571021 -0.000085307522
0.002246693301 -0.004456319850 -0.000103716192
0.002605289406 -0.005167568718 -0.000120014443
0.002907927951 -0.005767820586 -0.000133694669
0.003151510232 -0.006250933791 -0.000144664043
0.003328227960 -0.006601425188 -0.000152609244
0.003436639086 -0.006816438629 -0.000157503908
0.003472367487 -0.006887296845 -0.000159168612
0.003436639899 -0.006816434293 -0.000157664710
0.003328229584 -0.006601417007 -0.000152917451
0.003151512648 -0.006250922666 -0.000145094210
0.002907931094 -0.005767807710 -0.000134210931
0.002605293141 -0.005167555395 -0.000120574305
0.002246697388 -0.004456307335 -0.000104272838
0.001843991716 -0.003657560335 -0.000085815539
0.001399424618 -0.002775772046 -0.000065281241
0.000932338464 -0.001849308115 -0.000043573259
0.000431815941 -0.000856515425 -0.000020203977
0.000427236293 -0.000850389384 0.000103079359
0.000922463817 -0.001836107222 0.000222605448
0.001384631809 -0.002756013687 0.000334237603
0.001824542733 -0.003631608494 0.000440598556
0.002223055279 -0.004424792156 0.000537063692
0.002577937110 -0.005131123738 0.000623065369
0.002877456627 -0.005727256225 0.000695728610
0.003118538348 -0.006207073085 0.000754258440
0.003293448065 -0.006555184978 0.000796737593
0.003400752093 -0.006768742698 0.000822778077
0.003436116307 -0.006839122501 0.000831309313
0.003400752905 -0.006768738444 0.000822619038
0.003293449691 -0.006555176961 0.000796432786
0.003118540776 -0.006207062207 0.000753833067
0.002877459799 -0.005727243677 0.000695218181
0.002577940896 -0.005131110812 0.000622511939
0.002223059440 -0.004424780086 0.000536513563
0.001824546929 -0.003631598262 0.000440096608
0.001384635578 -0.002756005957 0.000333826387
0.000922466681 -0.001836102230 0.000222316967
0.000427237737 -0.000850387157 0.000102941817
0.000413621337 -0.000826089979 0.000216344870
0.000893081044 -0.001783668801 0.000467169105
0.001340557786 -0.002677362142 0.000701347103
0.001766510667 -0.003528057012 0.000924365874
0.002152404072 -0.004298734071 0.001126523907
0.002496068802 -0.004985063514 0.001306657558
0.002786137414 -0.005564346402 0.001458776665
0.003019622358 -0.006030621244 0.001581265795
0.003189026823 -0.006368920697 0.001670152668
0.003292955604 -0.006576462890 0.001724665567
0.003327208128 -0.006644861587 0.001742582504
0.003292956375 -0.006576458762 0.001724511633
0.003189028371 -0.006368912924 0.001669857669
0.003019624683 -0.006030610719 0.001580854162
0.002786140470 -0.005564334296 0.001458282809
0.002496072475 -0.004985051093 0.001306122209
0.002152408133 -0.004298722532 0.001125991881
0.001766514784 -0.003528047293 0.000923880573
0.001340561501 -0.002677354856 0.000700949631
0.000893083876 -0.001783664135 0.000466890338
0.000413622768 -0.000826087913 0.000216211984
0.000391522693 -0.000784495457 0.000310507787
0.000845380468 -0.001693887402 0.000670493165
0.001268987676 -0.002542657246 0.001006566960
0.001672245394 -0.003350641729 0.001326597179
0.002037603817 -0.004082676518 0.001616659183
0.002363001423 -0.004734633571 0.001875090051
0.002637668210 -0.005284937391 0.002093305639
0.002858766030 -0.005727906588 0.002269004380
0.003019189440 -0.006049309463 0.002396502093
0.003117610516 -0.006246489990 0.002474705371
0.003150048515 -0.006311475201 0.002500433281
0.003117611206 -0.006246486023 0.002474559663
0.003019190835 -0.006049302001 0.002396222881
0.002858768141 -0.005727896501 0.002268614828
0.002637671010 -0.005284925816 0.002092838358
0.002363004819 -0.004734621731 0.001874583625
0.002037607604 -0.004082665560 0.001616156029
0.001672249260 -0.003350632543 0.001326138343
0.001268991186 -0.002542650398 0.001006191273
0.000845383157 -0.001693883046 0.000670229747
0.000391524056 -0.000784493540 0.000310382244
0.000361130139 -0.000725791055 0.000377614341
0.000779770678 -0.001567160632 0.000815402020
0.001170532223 -0.002352490703 0.001224111293
0.001542547869 -0.003100134689 0.001613306535
0.001879625593 -0.003777550544 0.001966050785
0.002179855775 -0.004380903019 0.002280321472
0.002433294768 -0.004890212014 0.002545681763
0.002637314806 -0.005300201704 0.002759337312
0.002785353134 -0.005597687898 0.002914380737
0.002876177895 -0.005780199542 0.003009486950
0.002906112928 -0.005840351597 0.003040790039
0.002876178471 -0.005780195781 0.003009352508
0.002785354310 -0.005597680831 0.002914123137
0.002637316608 -0.005300192161 0.002758977963
0.002433297190 -0.004890201078 0.002545250792
0.002179858749 -0.004380891852 0.002279854504
0.001879628947 -0.003777540230 0.001965586954
0.001542551325 -0.003100126065 0.001612883679
0.001170535387 -0.002352484296 0.001223765166
0.000779773116 -0.001567156573 0.000815159396
0.000361131380 -0.000725789277 0.000377498733
0.000323424270 -0.000651800158 0.000412573193
0.000698367794 -0.001407423149 0.000890899673
0.001048365323 -0.002112763548 0.001337468291
0.001381596729 -0.002784304362 0.001762726231
0.001683556170 -0.003392812147 0.002148164082
0.001952525682 -0.003934827283 0.002491567646
0.002179590757 -0.004392388549 0.002781530654
0.002362388737 -0.004760739683 0.003014998203
0.002495033862 -0.005028024331 0.003184422572
0.002576416413 -0.005192010588 0.003288355647
0.002603239978 -0.005246058251 0.003322573155
0.002576416855 -0.005192007087 0.003288235154
0.002495034776 -0.005028017753 0.003184191716
0.002362390163 -0.004760730805 0.003014676207
0.002179592711 -0.004392378379 0.002781144550
0.001952528126 -0.003934816901 0.002491149383
0.001683558968 -0.003392802559 0.002147748732
0.001381599651 -0.002784296348 0.001762347679
0.001048368026 -0.002112757599 0.001337158517
0.000698369896 -0.001407419386 0.000890682593
0.000323425346 -0.000651798512 0.000412469778
0.000278801489 -0.000563229788 0.000412090257
0.000602026360 -0.001216198767 0.000889869253
0.000903766787 -0.001825757188 0.001335945850
0.001191074184 -0.002406148383 0.001760753054
0.001451439974 -0.002932103080 0.002145797940
0.001683376313 -0.003400618009 0.002488862503
0.001879190618 -0.003796156729 0.002778547760
0.002036838128 -0.004114593281 0.003011797252
0.002151237999 -0.004345668305 0.003181068122
