# x y z
-5.000000000000000000e+00 -5.000000000000000000e+00 -5.000000000000000000e+00
-4.888888888888889284e+00 -4.888888888888889284e+00 -4.888888888888889284e+00
-4.777777777777777679e+00 -4.777777777777777679e+00 -4.777777777777777679e+00
-4.666666666666666963e+00 -4.666666666666666963e+00 -4.666666666666666963e+00
-4.555555555555555358e+00 -4.555555555555555358e+00 -4.555555555555555358e+00
-4.444444444444444642e+00 -4.444444444444444642e+00 -4.444444444444444642e+00
-4.333333333333333037e+00 -4.333333333333333037e+00 -4.333333333333333037e+00
-4.222222222222222321e+00 -4.222222222222222321e+00 -4.222222222222222321e+00
-4.111111111111110716e+00 -4.111111111111110716e+00 -4.111111111111110716e+00
-4.000000000000000000e+00 -4.000000000000000000e+00 -4.000000000000000000e+00
-3.888888888888888840e+00 -3.888888888888888840e+00 -3.888888888888888840e+00
-3.777777777777777679e+00 -3.777777777777777679e+00 -3.777777777777777679e+00
-3.666666666666666963e+00 -3.666666666666666963e+00 -3.666666666666666963e+00
-3.555555555555555358e+00 -3.555555555555555358e+00 -3.555555555555555358e+00
-3.444444444444444642e+00 -3.444444444444444642e+00 -3.444444444444444642e+00
-3.333333333333333481e+00 -3.333333333333333481e+00 -3.333333333333333481e+00
-3.222222222222222321e+00 -3.222222222222222321e+00 -3.222222222222222321e+00
-3.111111111111111160e+00 -3.111111111111111160e+00 -3.111111111111111160e+00
-3.000000000000000000e+00 -3.000000000000000000e+00 -3.000000000000000000e+00
-2.888888888888888840e+00 -2.888888888888888840e+00 -2.888888888888888840e+00
-2.777777777777777679e+00 -2.777777777777777679e+00 -2.777777777777777679e+00
-2.666666666666666963e+00 -2.666666666666666963e+00 -2.666666666666666963e+00
-2.555555555555555802e+00 -2.555555555555555802e+00 -2.555555555555555802e+00
-2.444444444444444642e+00 -2.444444444444444642e+00 -2.444444444444444642e+00
-2.333333333333333481e+00 -2.333333333333333481e+00 -2.333333333333333481e+00
-2.222222222222222321e+00 -2.222222222222222321e+00 -2.222222222222222321e+00
-2.111111111111111160e+00 -2.111111111111111160e+00 -2.111111111111111160e+00
-2.000000000000000000e+00 -2.000000000000000000e+00 -2.000000000000000000e+00
-1.888888888888889284e+00 -1.888888888888889284e+00 -1.888888888888889284e+00
-1.777777777777778123e+00 -1.777777777777778123e+00 -1.777777777777778123e+00
-1.666666666666666963e+00 -1.666666666666666963e+00 -1.666666666666666963e+00
-1.555555555555555802e+00 -1.555555555555555802e+00 -1.555555555555555802e+00
-1.444444444444444642e+00 -1.444444444444444642e+00 -1.444444444444444642e+00
-1.333333333333333481e+00 -1.333333333333333481e+00 -1.333333333333333481e+00
-1.222222222222222321e+00 -1.222222222222222321e+00 -1.222222222222222321e+00
-1.111111111111111160e+00 -1.111111111111111160e+00 -1.111111111111111160e+00
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00
-8.888888888888892836e-01 -8.888888888888892836e-01 -8.888888888888892836e-01
-7.777777777777776791e-01 -7.777777777777776791e-01 -7.777777777777776791e-01
-6.666666666666669627e-01 -6.666666666666669627e-01 -6.666666666666669627e-01
-5.555555555555553582e-01 -5.555555555555553582e-01 -5.555555555555553582e-01
-4.444444444444446418e-01 -4.444444444444446418e-01 -4.444444444444446418e-01
-3.333333333333339255e-01 -3.333333333333339255e-01 -3.333333333333339255e-01
