# 68921
3.750000000000000000e+00
3.628124999999999822e+00
3.512500000000000178e+00
3.403125000000000178e+00
3.299999999999999822e+00
3.203125000000000000e+00
3.112499999999999822e+00
3.028125000000000178e+00
2.950000000000000178e+00
2.878124999999999822e+00
2.812500000000000000e+00
2.753124999999999822e+00
2.700000000000000178e+00
2.653125000000000178e+00
2.612499999999999822e+00
2.578125000000000000e+00
2.549999999999999822e+00
2.528125000000000178e+00
2.512500000000000178e+00
2.503124999999999822e+00
2.500000000000000000e+00
2.503124999999999822e+00
2.512500000000000178e+00
2.528125000000000178e+00
2.549999999999999822e+00
2.578125000000000000e+00
2.612499999999999822e+00
2.653125000000000178e+00
2.700000000000000178e+00
2.753124999999999822e+00
2.812500000000000000e+00
2.878124999999999822e+00
2.950000000000000178e+00
3.028125000000000178e+00
3.112499999999999822e+00
3.203125000000000000e+00
3.299999999999999822e+00
3.403125000000000178e+00
3.512500000000000178e+00
3.628124999999999822e+00
3.750000000000000000e+00
3.628124999999999822e+00
3.506250000000000089e+00
3.390625000000000000e+00
3.281250000000000000e+00
3.178125000000000089e+00
3.081249999999999822e+00
2.990625000000000089e+00
2.906250000000000000e+00
2.828125000000000000e+00
2.756250000000000089e+00
2.690624999999999822e+00
2.631250000000000089e+00
2.578125000000000000e+00
2.531250000000000000e+00
2.490625000000000089e+00
2.456249999999999822e+00
2.428125000000000089e+00
2.406250000000000000e+00
2.390625000000000000e+00
2.381250000000000089e+00
2.378124999999999822e+00
2.381250000000000089e+00
2.390625000000000000e+00
2.406250000000000000e+00
2.428125000000000089e+00
2.456249999999999822e+00
2.490625000000000089e+00
2.531250000000000000e+00
2.578125000000000000e+00
2.631250000000000089e+00
2.690624999999999822e+00
2.756250000000000089e+00
2.828125000000000000e+00
2.906250000000000000e+00
2.990625000000000089e+00
3.081249999999999822e+00
3.178125000000000089e+00
3.281250000000000000e+00
3.390625000000000000e+00
3.506250000000000089e+00
3.628124999999999822e+00
3.512500000000000178e+00
3.390625000000000000e+00
3.274999999999999911e+00
3.165624999999999911e+00
3.062500000000000000e+00
2.965625000000000178e+00
2.875000000000000000e+00
2.790624999999999911e+00
2.712499999999999911e+00
2.640625000000000000e+00
2.575000000000000178e+00
2.515625000000000000e+00
2.462499999999999911e+00
2.415624999999999911e+00
2.375000000000000000e+00
2.340625000000000178e+00
2.312500000000000000e+00
2.290624999999999911e+00
2.274999999999999911e+00
2.265625000000000000e+00
2.262500000000000178e+00
2.265625000000000000e+00
2.274999999999999911e+00
2.290624999999999911e+00
2.312500000000000000e+00
2.340625000000000178e+00
2.375000000000000000e+00
2.415624999999999911e+00
2.462499999999999911e+00
2.515625000000000000e+00
2.575000000000000178e+00
